#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="NG054",unit_software_part_number="006-B1727-2W",software_version="9.14",system_id="60002CBC443E8",unit="PFD1",airframe_hours="20.3",engine_hours="14.7",engine_cycles="4"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Oil Temp (deg F),Main Fuel Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts M,Volts 2,Amps,Fuel Flow (gal/hour),Elevator Trim,Aux Fuel Qty (gal),CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),CHT5 (deg F),CHT6 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EGT5 (deg F),EGT6 (deg F),MAIN BUS (discrete),ALTERNATOR (discrete),STARTER (discrete),Engine Power (%),CAS Alert,Terrain Alert
2023-07-31,10:17:09,08:17:09,+02:00,+48.1135606,+9.7678866,1888,3D,116247.5,0.0,,0,0,0.00,33.8,1.3,8,1780,1932,-10,12.4,13,7.40,-0.23,0.006,0.988,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2677,,,,040017FF N1 N1,2,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:10,08:17:10,+02:00,+48.1135621,+9.7678871,1888,3D,116248.5,0.0,,0,0,0.00,33.8,1.3,8,1780,1932,-5,12.4,13,7.41,-0.27,0.004,0.996,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2677,,,,040017FF N4 N4,5,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:11,08:17:11,+02:00,+48.1135635,+9.7678868,1889,3D,116249.5,0.0,,0,0,-0.00,33.8,1.3,8,1780,1932,18,12.3,13,7.40,-0.24,0.006,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2677,,,,040017FF N8 N8,6,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:12,08:17:12,+02:00,+48.1135649,+9.7678858,1890,3D,116250.5,0.0,,0,0,0.00,33.8,1.3,8,1780,1932,-0,12.3,13,7.37,-0.25,0.003,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2678,,,,040017FF N12 N12,3,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:13,08:17:13,+02:00,+48.1135650,+9.7678848,1891,3D,116251.5,0.0,,0,0,0.00,33.8,1.3,8,1780,1932,-7,12.2,13,7.44,-0.21,0.006,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2678,,,,020017FF N13 N13,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:14,08:17:14,+02:00,+48.1135651,+9.7678838,1892,3D,116252.5,0.0,,0,0,0.00,33.8,1.3,8,1780,1932,-11,12.2,13,7.41,-0.29,0.002,0.988,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2677,,,,040017FF N16 N16,15,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:15,08:17:15,+02:00,+48.1135654,+9.7678826,1893,3D,116253.5,0.0,,0,0,0.00,33.8,1.3,8,1780,1932,-10,12.1,13,7.44,-0.27,0.002,0.994,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2678,,,,040017FF N19 N19,20,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:16,08:17:16,+02:00,+48.1135658,+9.7678815,1894,3D,116254.5,0.0,,0,0,0.01,33.8,1.3,8,1780,1932,7,12.1,13,7.47,-0.25,-0.006,0.986,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2678,,,,020017FF N21 N21,17,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:17,08:17:17,+02:00,+48.1135666,+9.7678802,1894,3D,116255.5,0.0,,0,0,-0.00,33.8,1.3,8,1780,1932,7,12.0,12,7.40,-0.29,0.003,0.988,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2678,,,,020017FF N24 N24,12,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:18,08:17:18,+02:00,+48.1135667,+9.7678794,1895,3D,116256.5,0.0,,0,0,0.00,33.7,1.3,8,1780,1932,12,11.9,12,7.40,-0.29,0.008,0.993,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2679,,,,040017FF N28 N28,13,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:19,08:17:19,+02:00,+48.1135669,+9.7678784,1896,3D,116257.5,0.0,,0,0,0.00,33.7,1.3,8,1780,1932,0,12.0,12,7.36,-0.34,0.006,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2679,,,,020017FF N29 N29,10,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:20,08:17:20,+02:00,+48.1135677,+9.7678778,1896,3D,116258.5,0.0,,0,0,0.00,33.7,1.8,8,1780,1932,-9,12.1,13,7.40,-0.30,0.005,0.992,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2679,,,,040017FF N32 N32,9,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,57,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:21,08:17:21,+02:00,+48.1135683,+9.7678771,1896,3D,116259.5,0.0,,0,0,0.00,33.7,1.3,8,1779,1932,-8,12.1,13,7.42,-0.27,0.006,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2679,,,,040017FF N32 N32,8,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:22,08:17:22,+02:00,+48.1135691,+9.7678767,1897,3D,116260.5,0.0,,0,0,-0.00,33.7,1.3,8,1780,1932,3,12.1,13,7.38,-0.31,0.006,0.994,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2679,,,,040017FF N32 N32,6,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:23,08:17:23,+02:00,+48.1135701,+9.7678763,1897,3D,116261.5,0.0,,0,0,-0.00,33.7,2.4,7,1780,1932,-6,12.1,13,7.34,-0.33,0.006,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N32 N32,5,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:24,08:17:24,+02:00,+48.1135709,+9.7678763,1897,3D,116262.5,0.0,,0,0,0.01,33.7,2.4,7,1779,1932,-11,12.1,13,7.35,-0.31,0.006,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2679,,,,040017FF N33 N33,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:25,08:17:25,+02:00,+48.1135720,+9.7678761,1897,3D,116263.5,0.0,,0,0,0.00,33.7,1.4,7,1780,1932,14,12.0,12,7.36,-0.26,0.005,0.993,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N37 N37,2,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:26,08:17:26,+02:00,+48.1135732,+9.7678757,1897,3D,116264.5,0.0,,0,0,0.00,33.7,1.4,7,1780,1932,-6,12.0,13,7.41,-0.27,0.004,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N41 N41,5,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,57,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:27,08:17:27,+02:00,+48.1135739,+9.7678751,1897,3D,116265.5,0.0,,0,0,-0.00,33.7,1.4,7,1779,1932,-8,12.1,13,7.39,-0.26,0.005,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N45 N45,2,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,59,59,57,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:28,08:17:28,+02:00,+48.1135744,+9.7678745,1897,3D,116266.5,0.0,,0,0,0.00,33.7,1.4,7,1779,1931,1,12.1,13,7.43,-0.27,0.005,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N49 N49,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,59,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:29,08:17:29,+02:00,+48.1135750,+9.7678746,1897,3D,116267.5,0.0,,0,0,-0.00,33.7,1.4,7,1780,1932,-5,12.1,13,7.42,-0.28,0.004,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N53 N53,3,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,59,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:30,08:17:30,+02:00,+48.1135756,+9.7678742,1897,3D,116268.5,0.0,,0,0,0.00,33.7,1.4,7,1780,1932,11,12.0,12,7.42,-0.26,0.004,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2680,,,,040017FF N57 N57,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,59,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:31,08:17:31,+02:00,+48.1135751,+9.7678740,1898,3D,116269.5,0.0,,0,0,0.00,33.7,1.4,8,1780,1932,16,12.0,12,7.42,-0.28,0.004,0.992,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N61 N61,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,59,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:32,08:17:32,+02:00,+48.1135744,+9.7678738,1900,3D,116270.5,0.0,,0,0,-0.00,33.7,1.4,8,1780,1932,8,12.0,13,7.41,-0.27,0.004,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N66 N66,5,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:33,08:17:33,+02:00,+48.1135741,+9.7678735,1900,3D,116271.5,0.0,,0,0,0.00,33.7,1.4,8,1780,1932,4,12.1,13,7.39,-0.28,0.004,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N70 N70,3,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:34,08:17:34,+02:00,+48.1135741,+9.7678735,1900,3D,116272.5,0.0,,0,0,-0.00,33.7,1.4,8,1780,1932,-4,12.2,13,7.41,-0.26,0.003,0.990,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N73 N73,5,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:35,08:17:35,+02:00,+48.1135741,+9.7678736,1900,3D,116273.5,0.0,,0,0,-0.00,33.7,1.4,8,1780,1932,-9,12.3,13,7.37,-0.29,0.004,0.991,187,,,,30.09,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N77 N77,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,55,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:36,08:17:36,+02:00,+48.1135741,+9.7678735,1900,3D,116274.5,0.0,,0,0,-0.00,33.7,1.4,8,1780,1901,-1,12.3,13,7.39,-0.28,0.004,0.991,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N81 N81,5,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,57,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:37,08:17:37,+02:00,+48.1135741,+9.7678735,1900,3D,116275.5,0.0,,0,0,-0.00,33.7,1.4,8,1780,1901,-12,12.2,13,7.40,-0.26,0.004,0.990,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N85 N85,4,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,57,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
2023-07-31,10:17:38,08:17:38,+02:00,+48.1135741,+9.7678735,1900,3D,116276.5,0.0,,0,0,0.00,33.7,1.4,8,1779,1900,-9,12.2,13,7.41,-0.23,0.005,0.991,187,,,,30.05,,GPS,,USR004,5.0,311,314,-0.252,-0.20,7595,1.25nm,,,,,Fail,,,,,,,,,,,,,-3.6,19.2,2681,,,,040017FF N90 N90,3,00000000,,59,16,0.0,0,0,27.5,0.1,12.3,0,0.0,19,2,61,57,57,55,54,55,59,59,59,61,59,59,1,1,0,0,MAIN BUS / ALTERNATOR,
